gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000008838	1151.34323611706	-0.025705391799304	0.0952389266672505	-0.269904257626869	0.787233911587946	0.996318548247216
ENSG00000008853	558.505610561996	0.547692609756884	0.119557528575451	4.58099641471964	4.62765777963084e-06	0.000103462310104519
ENSG00000008869	708.050590202373	0.0420697191491894	0.0979041886922705	0.429702954604135	0.667411733888961	0.996318548247216
ENSG00000008952	5081.77180033339	0.173172823935799	0.0806567944375543	2.1470333050475	0.0317906302430791	0.210119073279816
ENSG00000008988	10815.3578041237	-0.0375291292706962	0.0732442484938508	-0.512383293465656	0.608382781013819	0.996318548247216
ENSG00000009307	15779.7442149305	0.00918474025228913	0.0779359166012477	0.117849903521146	0.906186587728024	0.996318548247216
ENSG00000009335	2101.66872676796	0.207645948498639	0.0804523461188714	2.58098064898983	0.0098520104013655	0.0842455125506648
ENSG00000009413	7584.98097699963	1.09556065315482	0.126065609018659	8.69040067059579	3.61163464758502e-18	3.71931692369302e-16
ENSG00000009694	4.48406967263446	-0.90577490707903	1.09855922558464	-0.82451167491401	0.409648884854554	0.996318548247216
ENSG00000009709	0	NA	NA	NA	NA	NA
ENSG00000009724	39.2836247335801	-0.399332945687732	0.300790022697244	-1.32761366918634	0.184305766494749	0.720848374684124
ENSG00000009765	1.04124208369112	3.52975958143251	2.16981273129273	1.62675770610377	0.103788567459677	0.495393548817444
ENSG00000009780	174.392845904975	0.566359112078742	0.179937917772472	3.14752509693312	0.00164658970227174	0.0189072988192402
ENSG00000009790	11.833414576944	-0.219769881830158	0.526989280924064	-0.41702913092425	0.676657100230744	0.996318548247216
ENSG00000009830	419.188921048647	0.0852947625520964	0.12133742965308	0.702955079862545	0.482083743921071	0.996318548247216
